Testing writing tp d1.csv
Millis, BME680 Temp C, BME680 Pressure hPa, BME680 Humidity %, BME680 Gas KOhms, BME680 Approx Alt m, SHT31 Hum %, SHT31 Temp C, LSM9DS1 AccX, LSM9DS1 AccY, LSM9DS1 AccZ, LSM9DS1 GyroX, LSM9DS1 GyroY, LSM9DS1 GyroZ, LSM9DS1 MagX, LSM9DS1 MagY, LSM9DS1 MagZ, LSM6DS AccX, LSM6DS AccY, LSM6DS AccZ, LSM6DS GyroX, LSM6DS GyroY, LSM6DS GyroZ, LSM6DS Temp, INA260 Current mA, INA260 Bus Voltage mV, INA260 Power mW, MTK3339 Date, MTK3339 Latitude, MTK3339 Longitude, MTK3339 Speed, MTK3339 Angle, MTK3339 Altitude, MTK3339 Satellites, MD0555 Wind Speed RAW, PT1000 Temp RAW, ZOPT220 UV Index, ZOPT220 Ambient Light, GeigerInterrupt CPS, 
3102850, -, -, -, -, -, -, -, -0.25, 0.88, 0.81, 28.20, -69.46, -25.45, 46.59, -17.11, -21.24, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3102993, -, -, -, -, -, -, -, -0.25, 0.87, 0.80, 14.89, -59.20, -21.36, 40.50, -13.59, -25.34, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3103136, -11.16, 41.51, 0.00, 267642, 20200.70, 1.38, -36.78, -0.24, 0.80, 0.72, 18.80, -40.47, -57.31, 16.67, -16.96, -17.80, -0.10, 0.07, 1.13, 15.01, 1.77, -75.01, 4.16, 375.00, 10741.25, 4030.00, -, -, -, -, -, -, -, 190, 1023, 0.00, 262143, 11.96, 
3104593, -, -, -, -, -, -, -, -0.25, 0.82, 0.72, 32.84, -98.57, -75.62, 16.30, -25.81, -11.83, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3104736, -, -, -, -, -, -, -, -0.25, 0.80, 0.70, 26.37, -103.39, -83.50, 14.86, -30.46, -4.65, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3104879, -, -, -, -, -, -, -, -0.25, 0.79, 0.67, 26.49, -103.03, -95.15, 19.40, -34.84, -1.06, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3105027, -, -, -, -, -, -, -, -0.25, 0.77, 0.65, 31.43, -104.86, -104.92, 28.45, -37.49, -1.72, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3105170, -, -, -, -, -, -, -, -0.25, 0.77, 0.64, 38.64, -110.84, -110.23, 33.25, -39.20, -2.32, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3105713, -, -, -, -, -, -, -, -0.25, 0.77, 0.65, 41.93, -131.53, -116.46, 39.93, -21.47, -20.64, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3105861, -, -, -, -, -, -, -, -0.25, 0.77, 0.65, 41.87, -137.08, -112.00, 33.08, -16.08, -24.62, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3106004, -, -, -, -, -, -, -, -0.26, 0.77, 0.65, 32.41, -141.05, -111.02, 21.36, -15.04, -22.61, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3106147, -11.17, 41.37, 0.00, 270613, 20218.45, 1.42, -36.58, -0.24, 0.68, 0.57, 19.41, -115.91, -126.83, 51.10, -32.01, -6.91, -0.10, 0.04, 0.94, 28.75, -20.39, -175.54, 4.99, 392.50, 10737.50, 4210.00, -, -, -, -, -, -, -, 190, 1023, 0.00, 262143, 7.97, 
3107604, -, -, -, -, -, -, -, -0.24, 0.72, 0.61, 32.84, -94.97, -120.79, 26.71, -4.31, -25.13, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3107747, -, -, -, -, -, -, -, -0.24, 0.72, 0.61, 42.66, -92.53, -114.87, 17.19, -4.70, -21.79, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3107890, -, -, -, -, -, -, -, -0.24, 0.71, 0.61, 50.29, -95.89, -102.91, 10.05, -7.30, -16.30, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3108038, -, -, -, -, -, -, -, -0.23, 0.69, 0.59, 48.65, -102.84, -86.18, 4.82, -11.63, -10.38, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3108181, -, -, -, -, -, -, -, -0.23, 0.68, 0.59, 36.93, -105.47, -74.89, 4.75, -18.20, -2.33, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3108724, -, -, -, -, -, -, -, -0.23, 0.72, 0.64, 28.32, -69.21, -74.04, 24.10, -38.46, 15.36, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3108872, -, -, -, -, -, -, -, -0.23, 0.72, 0.65, 31.37, -60.79, -68.79, 33.07, -40.37, 14.29, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3109015, -, -, -, -, -, -, -, -0.23, 0.73, 0.66, 32.04, -53.04, -61.58, 42.64, -39.88, 10.47, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3109158, -11.18, 41.21, 0.00, 269331, 20236.25, 1.41, -36.51, -0.22, 0.77, 0.71, 3.23, -9.34, 16.36, 54.85, -29.77, -11.32, -0.10, 0.08, 1.11, -18.25, -9.83, 1.59, 4.19, 378.75, 10741.25, 4070.00, -, -, -, -, -, -, -, 191, 1023, 0.00, 262143, 5.32, 
3110615, -, -, -, -, -, -, -, -0.25, 0.83, 0.76, -23.68, 45.29, 64.03, 41.87, -37.81, -1.39, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3110758, -, -, -, -, -, -, -, -0.25, 0.85, 0.76, -20.87, 52.25, 78.43, 32.81, -39.89, 3.15, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3110901, -, -, -, -, -, -, -, -0.26, 0.84, 0.75, -12.08, 64.58, 87.83, 27.47, -38.00, 2.04, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3111049, -, -, -, -, -, -, -, -0.25, 0.82, 0.72, -7.14, 80.02, 90.39, 18.19, -34.46, 1.99, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3111192, -, -, -, -, -, -, -, -0.25, 0.81, 0.70, -7.45, 93.08, 92.35, 12.82, -28.86, -3.05, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3111735, -, -, -, -, -, -, -, -0.25, 0.73, 0.63, -20.87, 114.01, 98.08, 24.76, -10.38, -25.15, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3111883, -, -, -, -, -, -, -, -0.25, 0.71, 0.61, -30.27, 117.37, 99.18, 31.34, -12.37, -24.93, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3112026, -, -, -, -, -, -, -, -0.24, 0.70, 0.61, -37.41, 115.42, 106.93, 42.10, -17.04, -25.78, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3112169, -11.18, 41.05, 0.00, 272123, 20254.11, 1.36, -36.56, -0.24, 0.67, 0.55, -28.08, 148.38, 121.52, 26.66, -30.75, -13.12, -0.10, 0.04, 0.94, -4.15, 17.03, 194.46, 3.72, 363.75, 10743.75, 3900.00, -, -, -, -, -, -, -, 190, 1023, 0.00, 262143, 7.97, 
3113626, -, -, -, -, -, -, -, -0.23, 0.67, 0.53, -29.85, 140.56, 140.14, 28.12, -27.09, -17.66, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3113769, -, -, -, -, -, -, -, -0.24, 0.68, 0.55, -18.68, 140.20, 133.61, 27.86, -25.57, -17.75, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3113912, -, -, -, -, -, -, -, -0.25, 0.70, 0.57, -15.50, 145.87, 120.73, 29.77, -26.87, -17.53, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3114060, -, -, -, -, -, -, -, -0.25, 0.71, 0.59, -24.84, 151.12, 111.82, 34.51, -27.93, -16.02, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3114203, -, -, -, -, -, -, -, -0.26, 0.73, 0.61, -40.34, 150.63, 110.05, 39.18, -30.76, -14.69, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3114746, -, -, -, -, -, -, -, -0.26, 0.79, 0.67, -38.21, 129.70, 128.66, 17.55, -32.96, -3.05, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3114897, -, -, -, -, -, -, -, -0.26, 0.80, 0.68, -40.71, 129.33, 135.86, 11.24, -26.49, -6.59, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3115040, -, -, -, -, -, -, -, -0.27, 0.81, 0.68, -36.74, 129.39, 145.69, 11.52, -17.91, -12.44, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3115183, -11.19, 40.89, 0.00, 275416, 20270.91, 1.36, -36.44, -0.28, 0.81, 0.69, -24.90, 144.53, 129.64, 49.48, -36.60, 1.11, -0.12, 0.04, 1.13, -13.67, 17.21, 195.92, 3.82, 378.75, 10740.00, 4070.00, -, -, -, -, -, -, -, 188, 1023, 0.00, 262143, 10.29, 
3116640, -, -, -, -, -, -, -, -0.25, 0.81, 0.68, -14.95, 119.32, 120.00, 3.37, -11.21, -7.30, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3116783, -, -, -, -, -, -, -, -0.25, 0.80, 0.68, -13.43, 117.00, 107.67, 8.59, -2.86, -16.32, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3116926, -, -, -, -, -, -, -, -0.25, 0.80, 0.68, -18.37, 112.79, 97.72, 18.85, 1.57, -23.11, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3117074, -, -, -, -, -, -, -, -0.25, 0.80, 0.69, -20.51, 107.12, 91.61, 31.60, 0.67, -25.66, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3117217, -, -, -, -, -, -, -, -0.25, 0.79, 0.69, -18.92, 102.54, 85.21, 43.13, -0.94, -28.55, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3117760, -, -, -, -, -, -, -, -0.23, 0.75, 0.66, -23.93, 70.92, 66.83, 60.67, -28.20, -3.87, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3117908, -, -, -, -, -, -, -, -0.22, 0.73, 0.64, -13.61, 56.52, 66.89, 58.90, -32.19, 0.66, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3118051, -, -, -, -, -, -, -, -0.21, 0.72, 0.64, -2.08, 47.49, 61.83, 51.98, -37.10, 6.02, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3118194, -11.19, 40.74, 0.00, 275416, 20287.75, 1.32, -36.47, -0.18, 0.65, 0.58, 11.41, -2.08, -4.46, 32.63, -39.05, 3.12, -0.07, 0.06, 0.92, -2.38, 4.46, -9.58, 4.97, 373.75, 10743.75, 4020.00, -, -, -, -, -, -, -, 192, 1023, 0.00, 262143, 8.64, 
3119651, -, -, -, -, -, -, -, -0.19, 0.64, 0.56, 15.81, -38.33, -48.03, 45.32, -36.40, -3.21, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3119794, -, -, -, -, -, -, -, -0.20, 0.64, 0.56, 12.08, -46.33, -54.32, 46.64, -35.62, -4.05, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3119937, -, -, -, -, -, -, -, -0.20, 0.65, 0.57, 8.73, -54.02, -61.89, 49.68, -33.64, -7.36, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3120085, -, -, -, -, -, -, -, -0.20, 0.67, 0.58, 6.29, -61.22, -72.63, 51.20, -30.93, -8.58, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3120228, -, -, -, -, -, -, -, -0.21, 0.69, 0.60, 8.67, -67.32, -84.23, 53.21, -25.17, -13.71, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3120771, -, -, -, -, -, -, -, -0.23, 0.71, 0.62, 30.52, -93.44, -98.75, 35.12, -2.33, -29.09, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3120919, -, -, -, -, -, -, -, -0.23, 0.71, 0.62, 31.31, -100.10, -94.30, 27.06, -1.28, -28.17, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3121062, -, -, -, -, -, -, -, -0.24, 0.72, 0.62, 30.15, -100.89, -92.83, 14.67, -1.57, -21.30, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3121205, -11.20, 40.60, 0.00, 274973, 20302.39, 1.35, -36.39, -0.25, 0.81, 0.71, 55.05, -76.17, -70.31, 28.98, -38.67, 3.02, -0.10, 0.07, 1.15, -8.79, 19.53, -118.16, 4.42, 376.25, 10741.25, 4040.00, -, -, -, -, -, -, -, 190, 1023, 0.00, 262143, 8.31, 
3122662, -, -, -, -, -, -, -, -0.22, 0.74, 0.65, 29.54, -68.24, -56.88, 38.13, -33.18, -11.83, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3122805, -, -, -, -, -, -, -, -0.22, 0.75, 0.65, 34.67, -72.08, -58.96, 37.30, -30.68, -12.00, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3122948, -, -, -, -, -, -, -, -0.22, 0.74, 0.65, 38.21, -74.10, -65.73, 38.54, -26.71, -18.10, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3123096, -, -, -, -, -, -, -, -0.23, 0.75, 0.66, 40.41, -77.21, -72.88, 35.39, -23.38, -20.08, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3123239, -, -, -, -, -, -, -, -0.23, 0.77, 0.67, 37.90, -80.20, -79.35, 31.49, -20.08, -21.81, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3123782, -, -, -, -, -, -, -, -0.24, 0.77, 0.68, 31.31, -99.30, -81.18, 11.79, -18.99, -14.09, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3123930, -, -, -, -, -, -, -, -0.24, 0.77, 0.67, 22.52, -100.16, -82.95, 12.02, -23.10, -10.58, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3124073, -, -, -, -, -, -, -, -0.24, 0.77, 0.67, 19.35, -97.47, -87.28, 13.12, -28.30, -3.82, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3124216, -11.21, 40.46, 0.00, 269757, 20320.46, 1.35, -36.29, -0.23, 0.73, 0.65, 24.17, -88.07, -65.55, 45.01, -34.81, -8.25, -0.10, 0.06, 1.04, -5.00, -13.55, -115.48, 4.60, 375.00, 10738.75, 4030.00, -, -, -, -, -, -, -, 191, 1023, 0.00, 262143, 8.97, 
3125673, -, -, -, -, -, -, -, -0.21, 0.70, 0.63, 10.50, -54.99, -50.42, 34.11, -21.83, -20.23, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3125816, -, -, -, -, -, -, -, -0.21, 0.69, 0.61, 8.18, -49.62, -50.96, 33.50, -20.47, -20.39, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3125964, -, -, -, -, -, -, -, -0.20, 0.67, 0.59, 13.79, -47.12, -51.45, 31.88, -19.96, -22.61, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3126107, -, -, -, -, -, -, -, -0.20, 0.67, 0.59, 19.35, -46.88, -51.57, 27.51, -19.84, -20.40, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3126250, -, -, -, -, -, -, -, -0.21, 0.68, 0.60, 23.44, -48.71, -51.03, 27.54, -18.57, -22.35, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3126793, -, -, -, -, -, -, -, -0.22, 0.72, 0.63, 30.03, -59.14, -49.68, 16.37, -17.26, -18.70, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3126941, -, -, -, -, -, -, -, -0.22, 0.72, 0.64, 28.38, -62.74, -46.94, 11.69, -19.67, -12.59, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3127084, -, -, -, -, -, -, -, -0.22, 0.72, 0.64, 24.23, -64.33, -44.49, 11.12, -19.42, -10.85, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3127227, -11.21, 40.30, 0.00, 267852, 20336.32, 1.35, -36.14, -0.23, 0.72, 0.65, 26.67, -38.02, -39.67, 21.25, -37.05, 5.94, -0.08, 0.06, 1.03, -0.85, 7.26, -63.05, 4.45, 383.75, 10737.50, 4120.00, -, -, -, -, -, -, -, 190, 1023, 0.00, 262143, 9.30, 
3128684, -, -, -, -, -, -, -, -0.24, 0.79, 0.71, 31.43, -24.11, -28.75, 33.75, -36.78, -3.74, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3128827, -, -, -, -, -, -, -, -0.23, 0.78, 0.70, 30.76, -22.83, -28.44, 36.66, -34.80, -7.70, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3128975, -, -, -, -, -, -, -, -0.23, 0.77, 0.69, 30.03, -22.34, -28.93, 38.31, -33.33, -11.68, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3129118, -, -, -, -, -, -, -, -0.23, 0.75, 0.68, 27.95, -22.16, -29.97, 39.69, -31.46, -13.94, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3129261, -, -, -, -, -, -, -, -0.23, 0.76, 0.68, 24.11, -21.36, -32.53, 39.10, -29.49, -15.09, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3129809, -, -, -, -, -, -, -, -0.24, 0.80, 0.72, 13.61, -14.83, -44.86, 43.81, -22.69, -20.65, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3129952, -, -, -, -, -, -, -, -0.24, 0.81, 0.73, 16.11, -16.30, -42.79, 46.90, -19.38, -21.63, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3130095, -, -, -, -, -, -, -, -0.24, 0.82, 0.74, 17.21, -17.64, -39.43, 44.19, -18.69, -22.31, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3130238, -11.22, 40.17, 0.00, 263917, 20352.23, 1.35, -36.20, -0.21, 0.70, 0.63, 8.91, -14.16, -19.78, 37.40, -5.35, -24.72, -0.08, 0.07, 1.00, 4.09, -1.10, -28.20, 4.08, 383.75, 10735.00, 4120.00, -, -, -, -, -, -, -, 189, 1023, 0.00, 262143, 5.65, 
3131695, -, -, -, -, -, -, -, -0.20, 0.66, 0.58, 4.09, -35.46, -30.76, 25.93, -4.33, -26.23, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3131838, -, -, -, -, -, -, -, -0.20, 0.65, 0.58, 6.10, -41.02, -36.07, 21.18, -5.21, -24.73, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3131986, -, -, -, -, -, -, -, -0.20, 0.65, 0.57, 7.63, -48.28, -40.59, 16.17, -6.27, -22.19, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3132129, -, -, -, -, -, -, -, -0.19, 0.64, 0.56, 9.09, -55.11, -44.31, 14.75, -8.08, -20.78, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3132272, -, -, -, -, -, -, -, -0.19, 0.64, 0.56, 8.24, -60.00, -47.73, 9.40, -11.32, -14.33, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3132820, -, -, -, -, -, -, -, -0.21, 0.67, 0.59, 12.45, -65.73, -50.35, 9.23, -26.97, 4.37, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3132963, -, -, -, -, -, -, -, -0.21, 0.67, 0.59, 13.06, -67.14, -47.91, 10.96, -30.27, 7.58, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3133106, -, -, -, -, -, -, -, -0.21, 0.68, 0.60, 12.45, -67.87, -47.00, 15.62, -33.76, 11.99, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3133249, -11.22, 40.04, 0.00, 256577, 20364.75, 1.30, -36.03, -0.23, 0.77, 0.68, 13.55, -83.62, -63.17, 59.31, -31.75, -1.18, -0.10, 0.07, 1.09, 0.24, -21.55, -108.83, 4.63, 393.75, 10733.75, 4220.00, -, -, -, -, -, -, -, 192, 1023, 0.00, 262143, 9.97, 
3134706, -, -, -, -, -, -, -, -0.28, 0.93, 0.85, -19.71, -88.44, -65.92, 44.65, -16.74, -22.34, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3134849, -, -, -, -, -, -, -, -0.28, 0.91, 0.84, -17.94, -82.03, -71.59, 38.09, -18.07, -22.29, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3134997, -, -, -, -, -, -, -, -0.27, 0.88, 0.79, -9.40, -76.35, -80.14, 32.48, -21.18, -21.03, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3135140, -, -, -, -, -, -, -, -0.26, 0.84, 0.74, 2.69, -74.77, -88.13, 29.98, -22.13, -19.13, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3135283, -, -, -, -, -, -, -, -0.25, 0.80, 0.70, 16.60, -77.15, -93.51, 28.61, -23.22, -19.30, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3135831, -, -, -, -, -, -, -, -0.24, 0.76, 0.65, 19.65, -103.15, -97.53, 21.86, -26.94, -13.00, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3135974, -, -, -, -, -, -, -, -0.24, 0.77, 0.66, 15.81, -101.62, -100.10, 23.96, -29.08, -12.71, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3136117, -, -, -, -, -, -, -, -0.24, 0.78, 0.68, 13.98, -97.90, -101.14, 26.83, -31.93, -9.70, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3136265, -11.23, 39.92, 0.00, 256000, 20380.74, 1.31, -36.08, -0.23, 0.74, 0.66, 26.06, -64.82, -72.81, 45.04, -21.15, -20.47, -0.10, 0.07, 1.05, 10.74, -0.43, -103.94, 4.71, 373.75, 10738.75, 4020.00, -, -, -, -, -, -, -, 191, 1023, 0.00, 262143, 8.96, 
3137717, -, -, -, -, -, -, -, -0.22, 0.71, 0.63, 17.94, -50.29, -54.63, 28.33, -9.72, -26.51, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3137860, -, -, -, -, -, -, -, -0.21, 0.70, 0.63, 15.99, -50.96, -53.59, 23.52, -10.77, -24.11, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3138008, -, -, -, -, -, -, -, -0.21, 0.70, 0.62, 12.27, -53.28, -52.86, 21.11, -10.85, -23.52, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3138151, -, -, -, -, -, -, -, -0.21, 0.69, 0.61, 8.30, -54.14, -54.20, 15.81, -13.90, -19.43, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3138294, -, -, -, -, -, -, -, -0.20, 0.68, 0.60, 4.94, -54.93, -55.97, 12.83, -17.61, -15.75, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3138842, -, -, -, -, -, -, -, -0.20, 0.65, 0.58, 4.76, -62.50, -54.57, 17.48, -30.93, -4.15, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3138985, -, -, -, -, -, -, -, -0.20, 0.65, 0.57, 2.93, -64.27, -55.85, 20.43, -33.95, 0.18, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3139128, -, -, -, -, -, -, -, -0.20, 0.65, 0.57, -0.06, -63.42, -60.24, 23.65, -37.34, 4.74, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3139276, -11.23, 39.78, 0.00, 253905, 20396.77, 1.32, -35.93, -0.20, 0.62, 0.55, 18.37, -42.66, -70.37, 61.90, -23.10, -7.52, -0.07, 0.06, 0.88, 23.13, 2.50, -84.47, 3.85, 376.25, 10740.00, 4040.00, -, -, -, -, -, -, -, 191, 1023, 0.00, 262143, 6.31, 
3140728, -, -, -, -, -, -, -, -0.20, 0.66, 0.60, 0.43, -40.95, -37.96, 51.33, 3.00, -23.43, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3140871, -, -, -, -, -, -, -, -0.22, 0.73, 0.66, -6.41, -43.21, -33.33, 44.57, 2.25, -24.35, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3141019, -, -, -, -, -, -, -, -0.24, 0.79, 0.72, -13.18, -39.61, -38.94, 39.66, 3.26, -25.16, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3141162, -, -, -, -, -, -, -, -0.25, 0.85, 0.79, -20.75, -36.68, -46.69, 37.52, 1.81, -27.11, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
3141305, -, -, -, -, -, -, -, -0.27, 0.91, 0.84, -23.68, -32.17, -56.27, 31.25, -1.54, -25.94, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
